Mala,Reykon,"Nio Garcia, Casper Mágico",2018,reggaeton,40,0.783,0.771,-3.804,0.122,0.162,0.0782,171.953,0.86,294419
Mala Suerte,Jory Boy,,2019,reggaeton,54,0.774,0.749,-4.399,0.0442,0.186,0.0931,92.008,0.886,266867
Malas Intenciones,Tharyk,,2020,reggaeton,49,0.715,0.856,-5.435,0.0722,0.19,0.119,95.999,0.7,165814
Maldito Alcohol,Pitbull,,2012,reggaeton,1,0.918,0.434,-10.715,0.224,0.524,0.0634,126.981,0.934,201320
Malibu,Miley Cyrus,,2017,electro house,1,0.509,0.675,-3.915,0.0419,0.286,0.114,125.002,0.289,218907
Mall,Gucci Mane,,2017,trap,43,0.749,0.809,-7.649,0.0504,0.0484,0.172,147.992,0.311,167683
Mama,Jonas Blue,,2017,electropop,59,0.739,0.792,-4.256,0.0418,0.091,0.0516,104.016,0.547,181615
Mama Always Told Me,Silkk The Shocker,,1998,southern hip hop,24,0.692,0.551,-8.252,0.248,0.0202,0.303,163.932,0.333,279800
Mama I'm Coming Home,Ozzy Osbourne,,1991,classic rock,69,0.282,0.656,-6.557,0.0302,0.0105,0.0892,139.352,0.242,251867
Mama Knew Love,Anthony Hamilton,,2003,neo soul,41,0.635,0.695,-4.403,0.314,0.212,0.298,79.232,0.766,208440
Mama Said Knock You Out,Five Finger Death Punch,,2013,hard rock,0,0.592,0.981,-3.244,0.0946,1.51E-04,0.0866,102.986,0.765,167480
Mamacita,KM,,2019,latin hip hop,58,0.929,0.536,-5.941,0.281,0.0868,0.0693,130.05,0.887,194311
Mamasita,Kevin Roldan,,2019,reggaeton,63,0.81,0.717,-3.92,0.132,0.0182,0.105,95.077,0.687,151987
Mambo Para Bailar,Fuego,Arcangel,2016,reggaeton,41,0.817,0.627,-12.42,0.0567,0.17,0.0677,119.953,0.932,210000
Mami So Bad,Frenna,,2019,latin hip hop,69,0.864,0.612,-3.785,0.0472,7.42E-04,0.0656,107.99,0.604,181352
Mamita,CNCO,,2018,reggaeton,66,0.803,0.705,-5.316,0.0624,0.107,0.147,90.995,0.49,174200
Mandona,Oriente,,2018,pop edm,69,0.652,0.4,-11.284,0.447,0.339,0.105,88.755,0.556,239999
Manhattan,Scott Walker,,1995,permanent wave,15,0.449,0.33,-12.452,0.0338,0.0118,0.0898,124.489,0.113,365440
Maniac,Conan Gray,,2019,hip pop,85,0.623,0.647,-5.438,0.04,0.00122,0.354,107.987,0.522,185787
Mannish Boy,Jimi Hendrix,,2018,classic rock,51,0.568,0.898,-8.833,0.0862,0.0285,0.484,110.824,0.833,301520
Manus Manum Lavat,Saltatio Mortis,,2009,electropop,26,0.63,0.948,-3.137,0.129,0.00585,0.163,104.009,0.111,224653
Marathon,Raheem DeVaughn,,2008,neo soul,31,0.596,0.595,-5.315,0.0655,0.585,0.426,86.676,0.411,345427
March,"George Tandy, Jr",,2013,neo soul,0,0.565,0.465,-7.804,0.0843,0.367,0.103,126.342,0.228,320000
Margaret's Hymn,Deborah's Child,,2019,post-teen pop,34,0.737,0.369,-6.888,0.112,0.494,0.244,129.988,0.494,246741
Marginais Trap #1,Marginal Supply,,2019,trap,63,0.913,0.612,-7.042,0.306,0.292,0.234,129.953,0.32,243708
Mars,Alexander 23,,2019,pop edm,32,0.939,0.403,-7.517,0.1,0.0769,0.0875,117.003,0.602,153320
Martyr Nyebera,Kamikazee,,2006,classic rock,54,0.29,0.933,-4.246,0.179,0.148,0.146,169.507,0.383,325280
Marvin Gaye,Charlie Puth,,2015,pop edm,70,0.795,0.616,-5.281,0.06,0.417,0.349,110.015,0.815,190453
Marvins Room,Drake,,2011,urban contemporary,74,0.492,0.26,-17.341,0.0921,0.646,0.0705,111.519,0.312,347227
Mary Jane,Scarface,,1997,southern hip hop,30,0.402,0.488,-9.37,0.179,0.0146,0.0429,79.821,0.37,281067
Mask Off,Future,,2017,electropop,81,0.833,0.434,-8.795,0.431,0.0102,0.165,150.062,0.281,204600
Masochist,Polaris,,2019,hard rock,49,0.504,0.933,-3.442,0.0519,5.32E-04,0.071,120.018,0.323,239626
Mata Montana,Mata,,2019,trap,64,0.731,0.413,-15.149,0.482,0.346,0.0666,156.11,0.734,201550
Matando,Tei Shi,,2019,hip pop,42,0.812,0.439,-7.093,0.0846,0.351,0.0909,94,0.594,215613
Matches,Cash Cash,,2017,pop edm,57,0.555,0.783,-1.888,0.112,0.479,0.0838,149.785,0.329,187600
Material Girl,Madonna,,1984,electropop,54,0.78,0.63,-12.677,0.0321,0.261,0.055,136.719,0.981,240707
Maybe,Janieck,,2018,progressive electro house,52,0.547,0.618,-6.356,0.0451,0.0102,0.355,123.936,0.348,153871
MAYDAY,CHASE B,"Sheck Wes, Young Thug",2019,hip hop,57,0.764,0.726,-5.812,0.245,0.0947,0.112,120.114,0.36,179533
Mayor Que Yo 3,Luny Tunes,,2016,reggaeton,52,0.756,0.957,-3.615,0.113,0.0918,0.212,92.006,0.458,309267
Mayores,Becky G,,2017,latin pop,43,0.743,0.855,-3.976,0.0436,0.141,0.099,96.989,0.871,202453
MC's Act Like They Don't Know,KRS-One,,1995,southern hip hop,58,0.855,0.798,-4.018,0.237,0.0101,0.628,90.429,0.855,295933
Me & U,Cassie,,2006,hip pop,72,0.803,0.454,-4.802,0.0294,0.352,0.0655,99.99,0.739,192213
Me & You,EXID,,2019,dance pop,61,0.709,0.911,-2.611,0.0593,0.0572,0.0732,106.972,0.779,203507
Me and My Guitar,Tep No,,2016,indie poptimism,3,0.762,0.623,-5.921,0.0303,0.015,0.437,120,0.0681,246996
Me And Those Dreamin' Eyes Of Mine,D'Angelo,,1995,new jack swing,0,0.511,0.402,-10.695,0.219,0.702,0.11,83.339,0.503,286800
Me da Lo Mismo,J Alvarez,,2019,latin hip hop,60,0.824,0.85,-3.614,0.0521,0.0442,0.111,96.005,0.769,225000
Me Enamoré,Jay Wheeler,,2019,latin pop,62,0.495,0.357,-7.555,0.0439,0.968,0.118,179.74,0.456,253830
Me Estas Tentando,"Wisin, Yandel",,2009,reggaeton,58,0.813,0.92,-2.643,0.055,0.279,0.329,115.994,0.767,229680
Me Gustas,Kevin Roldan,,2017,latin hip hop,52,0.836,0.649,-3.547,0.148,0.0254,0.0758,96.884,0.433,209733
Me Gustas Tu,Manu Chao,,2001,latin pop,10,0.657,0.734,-6.817,0.075,0.649,0.215,176.033,0.914,239987
Me llamas,Piso 21,,2018,reggaeton,53,0.776,0.735,-5.34,0.0502,0.139,0.0693,93.017,0.663,188472
Me Myself & I,Jhaye,,2018,neo soul,15,0.438,0.497,-10.161,0.231,0.79,0.378,114.851,0.531,195652
Me Myself and I,Beyonce,,2003,urban contemporary,66,0.75,0.458,-9.092,0.0803,0.226,0.137,83.61,0.536,301133
Me Quedare Contigo,Pitbull,,2019,latin hip hop,56,0.671,0.918,-3.588,0.0774,0.0593,0.206,92.132,0.712,226773
Mean,Taylor Swift,,2010,post-teen pop,62,0.57,0.747,-3.978,0.0426,0.445,0.219,164.004,0.808,237747
Meaning of Life,Disturbed,,2011,hard rock,32,0.72,0.951,-4.78,0.0683,6.48E-04,0.0251,125.929,0.728,241773
Meant to Be,Bebe Rexha,Florida Georgia Line,2017,latin hip hop,81,0.643,0.783,-6.458,0.0856,0.047,0.083,154.084,0.579,163870
Meant to Live,Switchfoot,,2008,hard rock,54,0.396,0.905,-3.948,0.0467,0.00415,0.42,151.503,0.514,199813
Medisin,SIXN,,2019,hard rock,46,0.559,0.803,-6.233,0.107,0.00719,0.793,87.996,0.316,135115
melancholyism.,Super Whatevr,,2020,indie poptimism,46,0.44,0.652,-6.201,0.079,0.0357,0.0587,93.353,0.5,188107
Melanin Man,Brasstracks,,2016,urban contemporary,26,0.514,0.686,-4.991,0.207,0.0104,0.273,81.328,0.524,250521
Melaza,Tiro De Gracia,,2006,latin hip hop,43,0.741,0.859,-7.132,0.194,0.432,0.162,96.991,0.915,179160
Memories,Maroon 5,,2019,dance pop,67,0.726,0.815,-4.969,0.0373,0.0724,0.357,99.972,0.693,162600
Mera Woo,El Alfa,,2019,reggaeton,70,0.937,0.942,-4.766,0.0714,0.0441,0.301,115.984,0.376,182678
Mercedes Boy,Pebbles,,2000,new jack swing,25,0.685,0.854,-7.085,0.0576,0.0326,0.0616,114.914,0.968,234973
Mercy,Shawn Mendes,,2017,electropop,9,0.561,0.674,-4.882,0.0818,0.118,0.111,148.127,0.383,208733
Mess Around,Ray Charles,,1957,urban contemporary,59,0.565,0.962,-2.981,0.064,0.437,0.056,148.808,0.906,160227
Meu baile,Papatinho,,2018,trap,49,0.836,0.589,-5.724,0.0537,0.268,0.127,129.961,0.794,204208
Mexico Lindo y Bandido,Cartel De Santa,,2007,gangster rap,50,0.859,0.457,-7.75,0.104,0.262,0.0941,95.018,0.839,189667
Mi Cama Huele a Ti,Tito 'El Bambino',,2009,reggaeton,63,0.738,0.85,-5.818,0.0403,0.0775,0.162,94.999,0.678,225573
Mi Error,Eladio Carrion,,2019,trap,79,0.663,0.841,-3.42,0.104,0.0985,0.45,174.021,0.432,315862
Mi Gente,J Balvin,Beyoncé,2017,dance pop,61,0.759,0.716,-6.36,0.0818,0.0223,0.231,105.009,0.469,209733
Mi Llamada,Lyanno,,2019,trap,63,0.745,0.711,-5.494,0.0851,0.195,0.197,137.002,0.71,414320
Mi Medicina,CNCO,,2018,latin hip hop,60,0.69,0.832,-4.116,0.0956,0.0168,0.514,91.972,0.572,215000
Mi soledad y yo,Alejandro Sanz,,2004,latin pop,52,0.281,0.534,-7.045,0.0333,0.163,0.12,78.77,0.217,298702
MIA,Bad Bunny,Drake,2018,trap,83,0.817,0.539,-6.349,0.0621,0.0141,0.099,97.062,0.158,210368
Miasto 24H,Kizo,,2019,hip hop,59,0.726,0.617,-6.397,0.189,0.329,0.133,88.11,0.741,180060
MIC Drop,BTS,Desiigner,2017,dance pop,65,0.613,0.842,-4.332,0.219,0.0157,0.23,169.917,0.645,238726
Microphone Fiend,"Eric B, Rakim",,1988,gangster rap,47,0.586,0.795,-8.71,0.258,0.354,0.187,94.101,0.694,314600
Middle,DJ Snake,,2016,electropop,76,0.583,0.695,-5.336,0.0423,0.0141,0.0527,104.879,0.224,220573
Middle Finger,Bohnes,,2015,electropop,66,0.685,0.656,-6.013,0.0383,0.437,0.347,128.003,0.392,229986
Middle Name,Thomston,,2019,post-teen pop,34,0.545,0.743,-7.878,0.057,0.00626,0.137,118.03,0.312,241839
Middle Of The Night,MJG,,1997,southern hip hop,29,0.856,0.707,-7.041,0.178,0.0917,0.306,137.997,0.781,305440
Midnight Moon,Oh Wonder,,2015,indie poptimism,49,0.681,0.484,-9.978,0.0563,0.641,0.115,143.044,0.646,210756
Midnight Pretenders,Tomoko Aran,,1983,neo soul,39,0.757,0.337,-14.937,0.0313,0.2,0.0677,92.864,0.559,345267
Midnight Rider,The Allman Brothers Band,,2000,classic rock,4,0.589,0.459,-13.128,0.0272,0.528,0.131,94.646,0.591,178000
Midsummer Madness,88rising,,2018,urban contemporary,8,0.409,0.678,-7.731,0.0878,0.359,0.167,89.968,0.168,280842
Mientes Tan Bien,Sin Bandera,,2007,latin pop,65,0.616,0.193,-15.139,0.0338,0.883,0.107,135.746,0.486,229187
Military Fashion Show,And One,,2006,electropop,0,0.675,0.941,-7.595,0.0666,0.0897,0.0973,132.003,0.705,268067
Milki,Akapellah,,2016,latin hip hop,45,0.907,0.455,-11.124,0.225,0.272,0.0978,127.966,0.223,257026
Milky Way,Madison Mars,,2016,pop edm,2,0.623,0.975,-2.632,0.109,0.00732,0.0614,125.94,0.225,192000
Million Pieces,Bastille,,2019,dance pop,53,0.64,0.992,-3.318,0.0585,0.0832,0.109,123.951,0.479,166237
Million Voices,Otto Knows,,2012,progressive electro house,3,0.596,0.727,-7.071,0.0597,0.00506,0.0847,125.968,0.235,357507
Million Years,Gareth Emery,,2014,progressive electro house,0,0.245,0.705,-6.932,0.0628,0.0252,0.043,127.916,0.07,243278
Mimosas,LATENIGHTJIGGY,,2019,reggaeton,53,0.585,0.746,-5.108,0.309,0.089,0.0697,177.738,0.459,185002
Mine,Mark Mendy,,2019,pop edm,55,0.709,0.797,-5.22,0.316,0.212,0.0885,99.951,0.678,168025
Miracles,Martin Jensen,Bjørnskov,2016,electro house,37,0.769,0.682,-4.987,0.295,0.00145,0.0391,127.944,0.732,247980
MIROH,Stray Kids,,2019,dance pop,45,0.563,0.979,-3.104,0.104,0.00911,0.249,126.063,0.503,207617
Mis Impulsos Sobre Ti,Aleks Syntek,,2002,electropop,45,0.71,0.891,-7.322,0.0337,0.13,0.115,114.042,0.655,274227
Misery,Maroon 5,,2010,latin pop,51,0.729,0.591,-7.544,0.0385,0.24,0.111,97.002,0.42,226320
Miss Murder,AFI,,2006,hard rock,70,0.308,0.873,-4.542,0.0533,2.20E-04,0.0974,143.519,0.686,206587
Miss You More,Katy Perry,,2017,post-teen pop,49,0.58,0.48,-8.075,0.0321,0.223,0.113,123.801,0.262,234280
Miss You Much,Janet Jackson,,1989,new jack swing,42,0.703,0.973,-8.719,0.0401,0.0284,0.302,115.184,0.704,252427
Missing You,Case,,2001,new jack swing,52,0.612,0.579,-6.417,0.0553,0.285,0.0556,86.31,0.716,284667
Mister,Young Nudy,21 Savage,2019,southern hip hop,52,0.767,0.593,-7.903,0.198,0.256,0.109,142.972,0.23,174707
Misunderstood,Youngn Lipz,,2019,hip hop,28,0.881,0.666,-5.117,0.102,0.134,0.315,130.015,0.475,149342
Mitoman,Malik Montana,,2019,hip hop,59,0.616,0.635,-8.673,0.166,0.188,0.282,149.975,0.462,135200
Mixed Personalities,YNW Melly,Kanye West,2019,hip hop,80,0.661,0.44,-9.104,0.0803,0.457,0.128,149.937,0.352,230400
MMMBop,Hanson,,1997,permanent wave,65,0.683,0.937,-6.335,0.0449,0.00481,0.07,104.872,0.619,268653
Mo Better,Raheem DeVaughn,,2008,neo soul,5,0.383,0.358,-8.507,0.0324,0.584,0.0766,119.026,0.178,459240
modern anxiety,Josef Salvat,,2019,big room,36,0.771,0.779,-2.636,0.151,0.0722,0.236,121.051,0.531,208663
Modern Jesus,Portugal The Man,,2013,indie poptimism,60,0.627,0.633,-7.41,0.0305,0.133,0.216,85.999,0.763,194053
Modern Love,David Bowie,,1983,permanent wave,28,0.315,0.889,-8.192,0.041,3.76E-04,0.133,181.329,0.961,288467
Modern Love Is Automatic,A Flock Of Seagulls,,1982,permanent wave,22,0.367,0.609,-13.071,0.0574,0.0978,0.554,162.656,0.298,229307
Molly,Ixzo,,2016,urban contemporary,0,0.92,0.407,-10.83,0.166,0.327,0.114,114.997,0.3,202296
Moments,Klangkarussell,,2014,tropical,40,0.775,0.599,-8.48,0.0469,0.175,0.0418,123.97,0.393,302163
Mon ami,Still Fresh,,2017,urban contemporary,50,0.728,0.742,-5.383,0.251,0.393,0.119,96.948,0.231,195850
Mona Lisa,Lil Wayne,Kendrick Lamar,2018,hip pop,71,0.855,0.694,-4.393,0.169,0.371,0.109,122.078,0.49,324189
Money,Pink Floyd,,1973,classic rock,73,0.469,0.537,-10.421,0.152,0.0241,0.269,124.193,0.783,382834
Money Hoes & Power,UGK,Jermaine Dupri,2014,southern hip hop,15,0.914,0.837,-5.338,0.153,0.108,0.0286,143.975,0.977,258133
Money in the Bank,Lil Scrappy,Young Buck,2006,hip hop,52,0.88,0.693,-5.201,0.332,0.0599,0.248,75.603,0.767,233707
Money Longer,Lil Uzi Vert,,2016,gangster rap,76,0.795,0.568,-7.817,0.142,0.0541,0.108,136.173,0.478,198944
MONEY MANIN,FBC,,2019,trap,49,0.723,0.667,-4.75,0.118,0.0362,0.039,149.977,0.494,179200
Money Monica,Hansie,,2019,latin hip hop,42,0.582,0.768,-6.108,0.262,0.238,0.132,103.874,0.87,217439
Money Note,Camille,,2008,album rock,0,0.846,0.797,-9.519,0.082,0.367,0.226,121.989,0.877,382386
Money On My Mind,Lil Wayne,,2005,southern hip hop,51,0.536,0.771,-6.503,0.369,0.0126,0.11,152.174,0.66,271573
Money Trees,Kendrick Lamar,,2012,urban contemporary,66,0.716,0.531,-7.355,0.122,0.0703,0.224,71.994,0.344,386907
Monks,Frank Ocean,,2012,neo soul,57,0.747,0.758,-4.743,0.179,0.0521,0.214,102.02,0.601,200240
MONOPOLY,Ariana Grande,Victoria Monet,2019,electropop,72,0.892,0.507,-8.282,0.378,0.704,0.109,143.96,0.695,158587
Monster,LUM!X,,2019,big room,77,0.83,0.794,-6.279,0.432,0.0253,0.106,128.16,0.607,154226
Monster Lead Me Home,Sara Hartman,,2015,indie poptimism,1,0.595,0.824,-6.692,0.04,0.208,0.106,164.066,0.563,237395
Monsters in Your Bedroom,Tertia May,,2018,neo soul,3,0.649,0.514,-7.448,0.045,0.076,0.182,52.654,0.233,164051
MOOD 4 EVA,Beyonce,Oumou Sangare,2019,urban contemporary,64,0.608,0.709,-6.175,0.374,0.119,0.337,105.742,0.709,272069
Mood Swings,A Boogie Wit da Hoodie,"Youngn Lipz, Creed Tha Kid, Day1",2019,hip hop,59,0.894,0.545,-5.819,0.134,0.295,0.05,120.047,0.798,211227
Moon,Kid Francescoli,,2017,electro house,67,0.663,0.658,-10.001,0.0345,0.295,0.102,117.986,0.0532,390639
Moondance,Van Morrison,,1970,album rock,2,0.625,0.428,-7.813,0.0294,0.38,0.27,133.166,0.584,275293
Moonlight,Gaullin,,2018,dance pop,76,0.813,0.761,-5.687,0.085,0.0529,0.337,124.957,0.29,173067
More,Zion,,2012,reggaeton,63,0.687,0.778,-6.623,0.101,0.209,0.117,172.047,0.865,240733
More And More,Captain Hollywood Project,,1993,dance pop,60,0.661,0.847,-11.855,0.0349,0.225,0.0863,125.862,0.71,253573
More Life,Burna Boy,,2018,neo soul,53,0.834,0.536,-7.455,0.117,0.546,0.0646,99.924,0.962,92343
More Than A Woman,Angie Stone,Calvin,2001,neo soul,45,0.685,0.404,-7.784,0.121,0.445,0.116,131.846,0.473,293640
Morning Sun,Robin Thicke,,2015,neo soul,52,0.551,0.954,-5.516,0.0419,0.113,0.191,171.975,0.964,210027
Morph,Twenty One Pilots,,2018,electropop,70,0.734,0.607,-7.249,0.0806,0.0747,0.0968,90.023,0.518,258853
Morrison,FRENSHIP,,2014,indie poptimism,41,0.703,0.731,-6.643,0.0379,0.0441,0.152,109.989,0.596,235755
Most Girls,Hailee Steinfeld,,2017,post-teen pop,76,0.756,0.572,-7.019,0.0763,0.0478,0.0853,102.986,0.417,204400
Mother,Smallpools,,2017,indie poptimism,47,0.576,0.75,-6.948,0.0275,0.00665,0.0661,95.018,0.659,237474
Motivation,Normani,,2019,dance pop,83,0.599,0.887,-3.967,0.0984,0.0192,0.3,170.918,0.881,193837
Motownphilly,Boyz II Men,,2009,new jack swing,1,0.707,0.942,-5.32,0.105,0.0057,0.177,114.173,0.832,235265
Move Bitch,Disturbing Tha Peace,,2001,gangster rap,3,0.777,0.764,-5.682,0.14,0.243,0.103,177.868,0.174,270867
Move On,ayokay,,2019,indie poptimism,38,0.712,0.677,-5.911,0.0274,0.252,0.185,110.001,0.514,224482
Move on Now,Hard-FI,,2005,album rock,28,0.591,0.223,-13.958,0.0286,0.977,0.0948,72.988,0.215,307933
Moved On,Redlight Blue,,2019,indie poptimism,39,0.491,0.673,-10.568,0.0287,0.186,0.369,88.139,0.681,167045
Moves Like Jagger,Maroon 5,,2011,latin hip hop,6,0.723,0.758,-4.418,0.0506,0.0175,0.307,128.033,0.657,201240
Movin' Too Fast,Olly James,,2019,big room,43,0.631,0.881,-6.07,0.0377,0.00654,0.0945,128.029,0.619,189375
Moving On,Roosevelt,,2016,electropop,0,0.582,0.913,-6.517,0.0387,0.0288,0.331,105.009,0.715,283007
Mr. Brightside,The Killers,,2004,permanent wave,77,0.352,0.928,-3.71,0.0758,0.00113,0.0987,148.026,0.239,222107
Mr. Crowley,Ozzy Osbourne,,1997,classic rock,25,0.315,0.775,-4.766,0.0378,0.0361,0.428,108.115,0.385,295133
Mr. Ice Cream Man,Master P,,1996,southern hip hop,42,0.806,0.666,-5.755,0.117,0.026,0.72,131.939,0.571,307933
Mr. Jones,Counting Crows,,1998,latin pop,10,0.471,0.639,-7.989,0.0885,0.593,0.717,149.146,0.472,317027
Mr. Roboto,Styx,,1983,classic rock,60,0.663,0.482,-12.093,0.0479,0.186,0.0521,144.13,0.314,328707
Mr. Williams,Wiz Khalifa,"THEMXXNLIGHT, Curren$y",2018,southern hip hop,49,0.586,0.699,-7.049,0.261,0.0729,0.211,123.991,0.299,399725
Mrs. Officer,Lil Wayne,,2008,hip hop,69,0.92,0.553,-5.068,0.189,0.237,0.0767,112.021,0.947,286907
Ms. Jackson,OutKast,,2000,southern hip hop,77,0.843,0.805,-5.946,0.269,0.142,0.0771,94.946,0.615,270507
Mueve,Gianluca Vacchi,,2019,reggaeton,56,0.817,0.757,-4.346,0.253,0.145,0.0832,133.97,0.804,202013
Muevete (Make A Move),Cypress Hill,,1999,latin hip hop,35,0.763,0.542,-10.209,0.289,0.00179,0.072,92.045,0.21,242400
Murder,Mako,,2018,indie poptimism,50,0.64,0.646,-6.161,0.13,0.276,0.126,97.864,0.37,189185
Murder Man,Pastor Troy,,2005,southern hip hop,47,0.714,0.765,-5.684,0.0819,0.265,0.269,155.263,0.238,251227
Murder On My Mind,YNW Melly,,2018,gangster rap,85,0.759,0.73,-7.985,0.0516,0.145,0.11,115.007,0.74,268434
Murder Rap,Above The Law,,1990,gangster rap,31,0.699,0.926,-8.925,0.0968,0.00183,0.0522,97.842,0.756,253293
Murderous Trap,Frozen Plasma,,2009,electropop,0,0.605,0.997,-3.255,0.0314,0.00901,0.15,129.999,0.816,317147
Muscle Car,Mylo,,2006,progressive electro house,7,0.672,0.858,-8.685,0.0429,0.0967,0.0911,124.972,0.788,209240
Muscle Memory,Natania,,2019,tropical,35,0.803,0.511,-6.675,0.038,0.0785,0.102,98.09,0.309,168980
Music of My Heart,*NSYNC,,2005,latin pop,43,0.375,0.556,-7.201,0.0411,0.398,0.0956,111.824,0.398,271160
Mutiny,Killstation,,2016,gangster rap,34,0.783,0.684,-7.435,0.0358,0.00873,0.222,141.037,0.173,117447
My Best Life,KSHMR,Mike Waters,2019,electro house,66,0.603,0.921,-3.693,0.391,0.018,0.183,120.201,0.675,198533
My Body,Hot Shade,,2017,tropical,1,0.659,0.844,-4.104,0.262,0.123,0.0799,103.992,0.873,161427
My City,KAAZE,,2019,big room,39,0.539,0.805,-4.402,0.0332,0.0158,0.169,128.036,0.455,200394
My Darling,Eminem,,2009,gangster rap,0,0.511,0.79,-6.592,0.449,0.319,0.265,170.903,0.456,319907
My Death,Scott Walker,,1967,permanent wave,24,0.255,0.372,-16.437,0.0424,0.291,0.269,82.417,0.392,297480
My Favourite Game,The Cardigans,,1998,permanent wave,63,0.586,0.777,-6.185,0.0303,4.78E-05,0.0729,143.339,0.424,220468
My Gang,Chester Nebro,,2019,gangster rap,21,0.75,0.76,-5.35,0.0457,0.00975,0.124,127.955,0.487,213867
My Generation,The Who,,1965,hard rock,1,0.444,0.896,-5.704,0.0523,0.00875,0.294,94.991,0.804,201800
My head is a Jungle,Wankelmut,,2014,post-teen pop,28,0.683,0.789,-6.672,0.0355,0.0864,0.253,124.023,0.456,207253
My Homeboy's Girlfriend,8Ball,,1998,southern hip hop,35,0.837,0.537,-8.053,0.174,0.112,0.0913,88.012,0.632,277867
My Life,Robin Thicke,,2010,neo soul,36,0.795,0.492,-8.703,0.0354,0.139,0.0762,120.013,0.463,233933
My Love,Route 94,,2014,post-teen pop,14,0.818,0.595,-7.644,0.0515,1.40E-04,0.0612,119.99,0.729,262000
My My My,Johnny Gill,,1990,urban contemporary,54,0.58,0.596,-10.31,0.0626,0.093,0.109,74.033,0.653,321907
My Name Is Not Susan,Whitney Houston,,1990,new jack swing,45,0.787,0.899,-7.896,0.0562,0.178,0.358,101.098,0.536,279840
My Neck of the Woods,Upchurch,,2018,southern hip hop,58,0.709,0.465,-10.852,0.0896,0.717,0.117,155.905,0.318,202884
My One,Wiley,"Tory Lanez, Kranium, Dappy",2019,dance pop,38,0.796,0.772,-5.245,0.144,0.0469,0.153,124.039,0.962,191283
My Prerogative,Bobby Brown,,1988,new jack swing,47,0.758,0.596,-11.406,0.0504,0.0605,0.288,110.608,0.645,288800
My Small Town,Danny Boone,,2014,southern hip hop,30,0.523,0.693,-5.598,0.0261,0.0293,0.0742,159.972,0.646,208753
My Sunshine,Kavv,,2017,tropical,51,0.695,0.185,-10.311,0.071,0.933,0.111,144.36,0.932,106667
My Sweet Lord,George Harrison,,1970,permanent wave,75,0.537,0.701,-8.913,0.0335,0.0972,0.0832,120.92,0.583,281227
My Time,Jordan Rakei,,2013,neo soul,43,0.739,0.457,-9.119,0.0412,0.508,0.12,74.956,0.25,137973
My Way,Calvin Harris,,2016,pop edm,39,0.698,0.867,-5.033,0.0404,0.0546,0.0744,125.976,0.468,222867
Mystery Repeats,"Pete Philly, Perquisite",,2007,southern hip hop,0,0.813,0.683,-8.089,0.0784,0.121,0.201,121.005,0.89,166467
Mz. Hyde,Halestorm,,2012,hard rock,49,0.558,0.929,-3.618,0.0638,9.40E-04,0.389,137.868,0.502,202307
N Luv Wit My Money,Paul Wall,,2002,southern hip hop,3,0.84,0.593,-7.755,0.376,0.0614,0.41,122.164,0.714,313720
Na Onda,Orochi,,2019,trap,67,0.44,0.454,-9.268,0.128,0.457,0.0895,86.488,0.21,199385
Nada,Cazzu,,2019,reggaeton,75,0.898,0.543,-8.317,0.121,0.343,0.338,98.992,0.359,305114
Nadie Como Yo,Kevin Roldan,,2018,reggaeton,62,0.792,0.37,-7.906,0.198,0.226,0.0917,80.099,0.76,184253
Nails,Ghostemane,,2017,gangster rap,49,0.783,0.929,0.551,0.0893,0.2,0.689,118.03,0.152,134447
Nakamarra,Hiatus Kaiyote,Q-Tip,2013,neo soul,57,0.552,0.531,-6.767,0.125,0.656,0.11,91.573,0.324,275320
Naked,James Arthur,,2017,hip pop,76,0.529,0.607,-6.781,0.0574,0.104,0.0631,101.966,0.238,234107
Narcos,Migos,,2018,urban contemporary,73,0.936,0.585,-6.914,0.125,0.0142,0.132,124.991,0.242,255379
Nasty,Janet Jackson,,1986,album rock,51,0.839,0.89,-11.697,0.0628,0.452,0.0866,103.652,0.575,243133
Nasty Freestyle,T-Wayne,,2015,southern hip hop,65,0.779,0.472,-7.116,0.218,0.0577,0.114,135.051,0.412,142212
Need Somebody To Talk To,Sexton,,2019,southern hip hop,42,0.436,0.599,-6.814,0.0941,0.637,0.105,195.906,0.0861,142041
Need You,Faustix,,2019,dance pop,62,0.639,0.705,-5.039,0.049,0.045,0.425,124.957,0.595,182161
Need You Now,Lady Antebellum,,2010,pop edm,73,0.581,0.717,-4.433,0.0318,0.0298,0.243,107.884,0.316,236440
Neighbour,Verses,,2019,dance pop,31,0.66,0.546,-6.329,0.0296,0.012,0.0906,139.935,0.203,242267
Nena,Melii,,2019,hip pop,29,0.539,0.729,-4.513,0.284,0.451,0.123,93.96,0.857,144333
Neon,Frida Sundemo,,2014,indie poptimism,0,0.483,0.608,-10.541,0.0539,0.886,0.107,142.016,0.166,228120
Neptune,EDX,,2019,electro house,54,0.821,0.878,-4.799,0.0485,9.14E-04,0.0474,124,0.781,168024
Nervous (The Ooh Song),Gavin James,,2016,tropical,5,0.645,0.819,-7.418,0.0402,0.244,0.27,105.043,0.286,195414
Neutron Dance,Krystal Klear,,2018,progressive electro house,48,0.679,0.843,-7.378,0.0396,0.0123,0.328,125.03,0.827,171614
NEVER,JID,,2016,southern hip hop,0,0.587,0.659,-7.533,0.315,0.0296,0.0691,103.449,0.246,241693
Never Be Like You,Flume,,2016,trap,65,0.494,0.559,-5.445,0.0565,0.436,0.164,119.247,0.264,233337
